,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,average_watts,weighted_average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,max_watts,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,workout_type,average_temp
62,2,6wk Beginner FTP Builder Week 6 Foundation,34279.9,4217,4585,268.0,VirtualRide,4212069628,zwift-activity-663701875493747152.fit,4506313947.0,2020-10-18T13:34:02Z,2020-10-18T15:34:02Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[37.539065, -77.431343]","[37.548338, -77.446273]",,,The Netherlands,37.539065,-77.446273,72,9,0,1,0,False,False,False,False,followers_only,False,b8041198,False,4506313947,8.129,18.1,91.2,175.8,180.0,741.5,True,True,137.4,156.0,False,True,511.0,64.6,4.2,28,1,False,40.0,4591892,1,a4212069628,czbdF|hrwM]KYDq@fAwJrRiBbDiBzDwUxd@uNrYYfA@TNb@j@f@|FxDRb@CRaRn^qKdTUXg@NWRe@|AaDnGUVw@XUXIb@?x@Kb@uQf^qErIUp@L^LDXSzK}TpKsSX]p@OZ[Ji@Ak@Hk@dDyGh@q@b@Cb@Jn@d@bAjAl@`@xLpFzFzCz@RRGJS`@sCrFcTJq@FwW?wMDmEA_@SOwBCaAMgA}@eGcEWc@@W^}@fG{Ln@eAvDaIxGsMNK^HvE`FZPhDxCj@Vn@I`@o@|@}BlCsF`Usc@dNyVRUV@~FfGb@XTCtAsCPk@Bq@MwBRyAxBeFtEwHhCyElBuDb@eBv@yAnHcMnC_EbAgAnPyLvEaFvC{@xDsAv@k@Fe@GQ]I_B^}GvCsFbGaAl@cA`@aALwEQoIxA]@CM@Mb@c@BWEQSO_@GiANIO?Sz@a@`@cA^N^d@ZJj@OLW@OQo@qA{Ai@c@Q?[Xe@tAeJjQCb@R^~BrBEf@qCfGe@l@YBSOcMqMYGWPyA`DoKjS[z@@b@hAxAbKjJNPBXGTiChFaC|DkJ`QQRcAW{@y@oAg@{A{@qAa@qAQuB{A]Ho@`AwHhOSl@uCjF}Tnc@gSha@Kf@?VNd@Z\pGfELPBRMd@cCpE_Pf[cI`PY^m@PQPc@zAeDtGUPo@TSRM^AhAK`@oQ|]eFrJGR@THNNB\UxRq`@nDwGX_@r@OX]Ji@?m@Jm@fCgF`A{Ad@Eb@J~CpChLhFzGlDd@JPCZ_@TuBpFeTRiAHmVAkMDsGKWSEiBAmAQ{@y@kGeEUc@@UfXsi@LM`@FzCbDnDfDrAbAn@VN@^Q`@o@t@kB~BaFfMwVnJyQ~FuKhCoETMVLxFdGf@RPIjAaCRo@Fu@O}BPgA|BsFbFmI~BmEnBwD`@cBv@wAjH}L`CmDnAwArP}LnE{E`JyCj@c@He@GSm@EoAZ{GvCkFxFiAv@}@\gANyEOwIzAU?CSf@m@BQEQs@[mANGO?Qx@c@b@cA^Nd@h@\Fh@UDM@_@Ui@{AeB[S_@Fs@jBcJdQCb@P\|BpB@d@_D|GQVUJi@W{KmLq@c@YJ{A`D{K|SO`@Cd@L^~@fAlKtJFVEXaC|EsCvEmAbCqGlLYXiA_@q@s@mAe@aB}@eA]uAQqB{AWCQL_w@h|A,2,,
63,2,4wk FTP Booster Week 1 Day 1 - HIT 80% FTP #1,17105.3,2282,2476,277.0,VirtualRide,4203305545,zwift-activity-662366646288032912.fit,4497025809.0,2020-10-16T17:33:32Z,2020-10-16T19:33:32Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.988105, -1.540025]","[53.99964, -1.548091]",,,The Netherlands,53.988105,-1.548091,0,6,0,1,0,False,False,False,False,followers_only,False,b8041198,False,4497025809,7.496,21.9,87.7,181.1,188.0,413.3,True,True,134.3,161.0,False,True,976.0,182.6,97.0,0,2,False,18.0,4591892,1,a4203305545,spohIdxkHsFlDcAj@mAj@iC|@yDjAyErAy@XiAt@uCbCk@f@o@r@Md@Dl@tBfJLXXj@JTDZCXKRMJo@VoAZo@DQ?OG]WY[sAiB]s@kAyCMEMDq@f@aCjBu@d@sCz@uFhAUHGb@@f@RbENnBJ^NX^f@h@n@pAjARXJf@d@dDP|@Rv@zA|EvA~ChGjMbA`Cp@tBx@lDf@tCt@nFLNNEZOx@g@|BkAxBmAp@c@P[Vs@TaAHmAAuAFYJUZW^Qz@[h@YHQ@YGs@e@_DaGe]W}@wD{KKi@Gm@Ao@Bo@Eq@Oc@Mi@Oc@c@_A[mA_BuHBg@L]PUz@aAxCgClAy@zBu@tF}Af@SvBo@|Ao@dBy@j@[hA{@jGcEVEX@^TNZZjApBvKbJne@nJpg@nKpj@f@xErAtMbC~SrChXpH~p@bAxJzFxh@zA~Ml@fE@ZAXIPOF]C]I_AMuB]s@Ks@O{Eu@{Ds@eC]kCUcJc@]M}@k@{AuA_@[a@FQv@Oz@Yl@c@[[m@a@WeADa@Ou@q@YQ{Ak@wE_CeCiAyD}AeAg@s@g@q@u@o@}@uAaCi@s@c@a@eAi@_A[g@AqCUsF[yG[wAMSI]_@Mc@Ek@?WVqJ~@ec@LgEG_C[aFI_BBm@Ni@tB}CrDeFZU^M\Gz@GZHVVh@z@TXZFTQJc@@e@EcAmAgLYsE?i@B_@Ns@hIqVn@{ARWJGdBg@x@c@vC{BfAaA^c@dGeKrAuBZo@@QES_@y@oF_LmA_Dw@sCg@{BoCsMy@uDe@iAU]YQgBk@_B{@oBuAiB{A{@y@g@m@aDgEaA}AYWYRMj@Cn@@h@Ff@H`@Tx@dCtGt@|B~Fb]p@pE@b@CXEHMN{@^u@V[PQTGV@~AKnAU~@[x@QXm@b@g@ZaHnDUJUKK_@_@kCw@}Eo@qCa@sAc@mAg@mAyEwJwCqGoBqGUiAg@qDK]a@g@mAkAkAeBK_@Ga@UgD,2,,
64,2,Zwift Academy Road: Workout 7 | VO2 Development,45466.9,4441,4511,229.0,VirtualRide,4199549404,zwift-activity-661660650838204224.fit,4493035258.0,2020-10-15T18:00:01Z,2020-10-15T20:00:01Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[-21.735865, 166.183357]","[-21.723206, 166.179451]",,,The Netherlands,-21.735865,166.179451,6,11,0,1,0,False,False,False,False,followers_only,False,b8041198,False,4493035258,10.238,15.0,90.2,187.4,204.0,832.2,True,True,139.2,175.0,False,True,395.0,34.0,10.4,3,1,False,46.0,4591892,1,a4199549404,dhtcC}thu^zQ~p@wFvI~GdNfAbI]|J{A`EwC~CKbNdMjOdDrBdBvHnJvMpDtCShCaDr@HhCmClDS|An@hCpGgAfBxBBjBuBbBl@bEgBrCyEo@gAtAwE`BoAyByH}B?{A`BmADoB[k@kCK]wBmAgAwWmF}Bl@wJAeMwFuExByHeA{GjE_NbEqNhAsEx@mEsDyFgJaBeAyDUeFlAeDeBUsBfBgFJ}Cw@iBgBu@mDkI}R[G_C`Aw@nAyDX{GvF_GMkD_TUc@o@@yDsDuDuT{BeD{@{CqCePqCq@_AAkE}FaEGuDpG_DNkFxCy@\gBtDkAlByBvBu@rIDbBy@PgBcDyBdCmCqCyCv@iEeFaDO{@`J}NxGtCv@k@|@mDdDfApA_@VmFh@eA|FhAzAk@RiBgCcJpBcBx@eFrAsAgAkE`EmMpKyBfCoApAcChAt@m@dDpB~CxIoAtBiC|Bk@tDpG~@pI[zB_BvBkHxEc@~CVbDjB|ElBdB`CAtFaCfE\|BvDf@bDaBtEwJRsAxAUpEvEhFX~C}BtFyItHeAdGRbCpDhExFtCxJeA`BsAlAwCLwBw@sHlE{JbGeEnHRrEtDMzD`B`CaAxA`DbA]vBoBBKlCwC@Bz@|BlA_AzAlCHShBhBREvBbCXGzBnEkBbCfExBo@ZtB~A\GbA`@NdAyAx@~@t@iAtAt@`@eDvACt@gA~@v@bAgBbEdBBqCjAo@PgBpBLh@wKpFkF|@B|B|IyF|IvHlOr@xMaB|HsDnEIbN~LbOjDxBzAjHlJvMzD`DI~BoDbAPzBoCpDUfBl@`ClGgAfBlBLrBwB~An@zDqArCiF_@oAxAaFzAuA}BeHoBIwAjBkBEkBcDi@]yBiAaAmWkFcOf@cMuFwEvBkHgAoI`FcMtDyM`AiFv@eEqDoF{IgBoAuDU_FlAoDcBWoBfBmFHiDq@wAsBeAgDaI}R]E_CnBaCd@aCRcGxFeGQmD{SQc@q@@wDiE_EiTsBqCs@wD_D{OoCk@gABuDaF{Cw@eBBcBn@eApFuBLiF|C}@b@mBrDgAfBwB~Bw@jIJ~A{@HoB}CsBfCqCoCgCv@gEiFkDIgAhJ{NhG~C~@u@t@cDbDbArAW^eGj@u@zFlAnAc@\oBmCyI|B_Cn@sEzAgBmAaEvD{LhC[tGmBhCqA`AyBjA\i@jDx@bClAj@xIyArDmDlAZxC|Fz@tGMjC}BjDwGbEg@xCP|C|DdIlCRbF}BpDClBhApB~FQrC_AbBeKXoAvA]bEdFlGJzCyBfFyItHaAfJxDdF`GzC`CDbGqA~AsAdAoCLcCw@iHdEkJ,2,,
65,2,Avondloop,9074.3,3312,4139,42.4,Run,4195226989,garmin_push_5677679262,4488453215.0,2020-10-14T17:01:00Z,2020-10-14T19:01:00Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.197973, 6.539574]","[53.197716, 6.539373]",,,The Netherlands,53.197973,6.539373,0,21,0,1,0,False,False,False,False,followers_only,False,g5391684,False,4488453215,2.74,7.3,78.4,,,,,True,151.0,181.0,False,True,,1.6,-2.5,0,1,False,65.0,4591892,1,a4195226989,ifucIig|f@cAXwAB[JSj@Ib@[v@s@`Ac@Zm@Jy@A_@Ie@_@]i@S}@e@qAQiAe@eHE{A_@eDAw@dDgDfAe@VHvA|AnArCr@pD`@xD`A|Ah@~ANJXGfA`A]cB@GF?h@~A@NEHYa@Ai@G[DAHLN`AKG]qAHCLZPl@CNa@yADCHNRx@CPEA_@gABKFFVbAU{@?KD@Lj@B`@]gA?OD@VrA[cA@IV~@?RWw@AYJPPn@AFWs@CYFJPfAAH_@}AUg@hB~F@ISWCWS[eAqDfBdGq@{Ai@kCMW~AvEBZCBMOEKBQg@_BDMIH?LCCF\@FLH`@hAPTh@Pd@WP]Jg@?}@Mw@{@mDS_@e@Si@V]j@Eh@?X|AvGPRVFZATQNUJi@AsAEU_@iAc@yBUg@a@IYHYTQ\Ih@@b@rAnFZd@TJb@OZe@NiACe@u@yDOg@OUm@Mk@X[r@Ed@Bd@pA~ET\\Pd@UZu@@k@{@gG[c@OKa@@SH]ZUj@@`AnAvEb@x@\HZMZc@Jm@CcAaAyEMYi@Qm@Re@t@G\?`@Lx@p@tCZt@TXRDXGVUXu@Ba@Ac@gAiFO]SKq@Jg@n@I|@`AlEPjAZZXHPAVSZw@@sAWwBi@yBGOWQq@DYVWb@G`@?b@Hn@lAhETZXJ^MT]J]Hi@?a@a@gCe@eBOWSKy@F[TMTG\?b@F`@xAfFh@\h@QRa@Hy@MeAy@mEI]SOw@D[VW`@AbAD^xA`Fb@b@j@IR_@J{@Ky@_A{EMU[Ms@NORQ`@I|@`@hBFn@z@pBb@\VCRK\q@Fm@Eo@eAyEQa@[OS?]LWVO`@CTFbAn@dC\pBHP\P\Il@q@Hk@?o@Mw@y@uDSc@a@Sk@F[`@KZE^Bd@rAxE\r@^N\OXa@Jm@Bg@E_@k@iCi@iBg@M]HYRUh@CVBn@rAxEXf@^L^MT_@Hy@Co@_AgFQa@i@K_@Jc@ZMZFxAv@nCXpAT^ZP\I\[Jk@@e@Ec@}@mEM_@KMe@Iu@T[p@Gx@d@dDd@zAl@p@XF^SZe@J[DiAUyAu@mDi@g@g@@i@d@Wd@Eh@@\x@|C,2,0.0,
66,2,Evening Swim,1850.0,3600,3600,0.0,Swim,4190879338,,,2020-10-13T17:00:00Z,2020-10-13T19:00:00Z,(GMT+01:00) Europe/Amsterdam,7200.0,[],[],,,The Netherlands,,,0,10,0,1,0,False,False,True,False,followers_only,False,,,,0.514,0.0,,,,,,False,,,False,False,,,,0,0,False,40.0,4591892,1,a4190879338,,2,,
67,2,Avondloop,8855.5,3254,3574,21.7,Run,4186160287,garmin_push_5668165110,4478728655.0,2020-10-12T16:01:50Z,2020-10-12T18:01:50Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.218852, 6.574597]","[53.220691, 6.577958]",,,The Netherlands,53.218852,6.577958,10,17,0,1,0,False,False,False,False,followers_only,False,g5391684,False,4478728655,2.721,4.7,78.2,,,,,True,146.0,178.0,False,True,,12.1,0.2,2,0,False,41.0,4591892,1,a4186160287,mjycI{ubg@i@`@uA`@i@x@q@l@q@Xg@f@aAr@UJm@j@_@l@Sl@K|@?t@Et@UdA_@nAGd@@NKBIPC`@_AjFM\UfAEz@BZb@zATlANVdAxETvAJfATz@`A`FTv@^jCfA~Gv@xCRrAVd@x@zC~@nAN|BFV^L\b@VBL\?VHj@?dADf@Cz@J^?XOTKd@O\WhAAXNZtAZNTR~B`@pAB^NVXjANzAPp@Mv@@f@L\XEu@x@Wd@YLy@|@Q^_@Jg@r@GDc@He@YIDy@r@w@Lg@^u@VS?q@ZqBVo@A[IwAJuBQuAe@Sc@KiA^_@BOAa@GO[yB]VSBo@r@GCW_@aAeCq@kEYiAYeC?GR]jAy@x@aAbAaAr@]R_@RaA?y@Js@Ky@MMKFWAc@]]GcB\{@g@SUeA?c@KEIHA@YHIEc@Mc@s@wAc@wBo@wAGc@KqBKe@i@o@UK{@Kg@o@GWB}APgAj@WRNR^PjBDrA^pA|@vAdA`A^z@`@j@|@dCr@x@R`@`Af@LVX`AJPrAp@XEV]JmACk@IMs@_@q@GWTUn@CTLj@HLtAx@`@ANYFq@As@GWOOiAk@WBSVMl@Bl@HZJXdAd@`@MRUFeAC_@IQsAc@S@KRU~@H`@FLf@b@b@N\EHSH_ACg@s@a@m@GO@QPKx@@\\b@f@VXFRGVUD}@Cm@ISo@c@_@CYR]x@CV@XPXtAl@ZCLOJyAAUKWQKiA]SFQl@?r@Lf@RTF?K?TRh@NRIJMFg@Gy@KYs@c@WIWBEHI\@x@PVdA~@V?LIFOB}@Kw@mAa@QDSVMd@@\x@~@`@^PCRQ@gBGUkAu@SBu@`@w@q@w@c@a@u@c@]Wc@eAoCSaAIy@Ym@WuACcAM_AO_GEm@Lw@GoA@q@Su@Ca@S{@o@cEE[@_@Lk@j@_A|@sBXgAjB}ERw@AaAbAoBZ_AF[Mm@yA{DEYQ[}@cCi@kAc@kBk@wAIi@J[lAwBBi@vB_D`@_Ab@eBT[XaA@QG]F{@vA_EZKn@eANg@Gm@^g@HCNTJAt@o@\c@dBqAbAo@^KLi@HMhB?h@dAj@p@XJTE,2,0.0,
68,2,Middagrit,32183.9,4035,4240,56.0,Ride,4175270422,garmin_push_5657019769,4467142433.0,2020-10-10T09:29:43Z,2020-10-10T11:29:43Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.213625, 6.556504]","[53.218905, 6.574771]",,,The Netherlands,53.213625,6.574771,23,13,0,1,0,False,False,False,False,followers_only,False,b8041198,False,4467142433,7.976,14.4,,136.7,,551.4,False,True,143.6,183.0,False,True,,0.8,-8.4,15,0,False,53.0,4591892,1,a4175270422,chxcIcq_g@GJm@b@?Z[f@q@TO^?nEFhAe@tIg@|@_At@AHdArFAd@c@dBAtDD`A|AjKfAbGbA`HXjCDxAVhCCZOTM`@@j@FLXHHXFvAF|EAfAc@dIJpC?p@Gn@c@`Cs@~Bk@rCy@dH[xDOdDiAld@]`XUxGg@pJm@|EQhC_BxMU~A]n@CLE^F~@ARe@vEe@zFa@hDaBhKsDbTqAvE[bCC`ANxBBzBNNxBInBFxDCbCTLXzBnPJfAp@fEjAjJnBpND|@Ch@s@dDEf@D`BFx@Hd@P^TVXDnBWvAVz@D\NX\Td@Lj@|@xLxBfT|@vGpCpQz@hJzCbSf@zD@lBRvE[jB@ZLNd@PTZlAlDj@rC|@pQ@pD?|DGzD[bIeC`e@WjDkApVg@zH_D`k@eN~gCkDln@[vEQd@WT_Dh@kCx@cD~As@PuALyG`DqJbFkBpAuGjFkYdTq^dYse@n^wA~@cAVk@`AUVkCvB{_@tY}EjDwElDkCdC{IhJg@`@aRnSiBfBY@OY?i@l@oElBaQVsDNqE?eECuCK}CUcDc@wDm@yDwAyKqCqPkDkUEk@E{BCGUEyBnAEC{@oFu@aHo@mIqRcvCEe@Um@HcA?i@mB{WaB{Vw@yOk@mN[kK[yOMyVHwZJ_GIgCD}CAMa@aAf@gDDu@ToPJcEXyX{@mG?o@Fi@\iAN{Bb@cBLyBn@i_@JmIGaAU}AS}@kB{Fy@qDg@oCSwBAy@LiDfA_I|BgX|AgXtBy\`@_Gl@gHHeBAm@Dg@PWXA`DfAZCT_@XcAXg@n@e@~F}C|AyAz@qBtDuKjI}RdG}QJ[^m@lBkB`EmDvcAw{@|EoEjH_GvF_Fh@y@Xq@@Ma@qEWqD@I`Be@zEgDdA_BhA}BlAuBh@_@\K|@@jBS|@ShAc@dBcAhE{DfF_DF[KgADKr@_@RHVh@TB`JiGxAoA`@m@d@oAV[fAe@f@g@r@kBTc@dBcCjAwAfAo@p@q@JQhAsCDk@OaC?g@POdBQb@UVWnA}BfB_Eh@}BZgDJqC?sBEkB[sBk@aHMcFCgETeDj@}DTuB@cAE{@Bc@JYh@[DUMqB@}@Rq@r@_A?IAWMWEA}@`AUHKGSa@_@qAYuAuAaFkAoFoBwKYgAsAuGUgB}@mFKgACgAj@{ERmAdBaIT]rEuEzAkAtCwA,2,10.0,10.0
69,2,Middagrit,0.0,1851,1851,0.0,Ride,4171492193,garmin_push_5653034621,4463130913.0,2020-10-09T11:42:57Z,2020-10-09T13:42:57Z,(GMT+01:00) Europe/Amsterdam,7200.0,[],[],,,The Netherlands,,,0,0,0,1,0,True,False,False,True,only_me,False,b8041198,False,4463130913,0.0,0.0,,,,,False,True,128.4,145.0,False,True,,,,0,0,False,10.0,4591892,1,a4171492193,,2,,
70,2,Middagrit,0.0,2093,2093,0.0,Ride,4171490773,garmin_push_5653033047,4463129410.0,2020-10-09T10:30:20Z,2020-10-09T12:30:20Z,(GMT+01:00) Europe/Amsterdam,7200.0,[],[],,,The Netherlands,,,0,0,0,1,0,True,False,False,True,only_me,False,b8041198,False,4463129410,0.0,0.0,,,,,False,True,123.9,155.0,False,True,,,,0,0,False,11.0,4591892,1,a4171490773,,2,,
71,2,WTRL Team Time Trial - Zone 5 (C),25436.8,2632,2677,183.0,VirtualRide,4168951568,zwift-activity-656582114719410112.fit,4460436793.0,2020-10-08T18:13:14Z,2020-10-08T20:13:14Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[-11.634743, 166.973354]","[-11.645316, 167.001754]",,,The Netherlands,-11.634743,167.001754,49,8,0,1,0,False,False,False,False,followers_only,False,b8041198,False,4460436793,9.664,14.6,91.6,205.4,224.0,540.7,True,True,161.9,186.0,False,True,463.0,82.6,11.2,23,1,False,88.0,4591892,1,a4168951568,dl_fAm~bz^xAy@q@kEx@_FmBsEIw@x@aAzC?ZqEd@u@dCBnDfBNbCrAVj@n@eAnCn@lAtBLdFe@bC{CaAkCKcA\{@zBeBVyAIoBmBmFsFsESsAh@uCl@mAjDmAlA{AN_BYuB_DiD]}@|BcCK{CrIkTb@eEOuAe@q@eHuC}@_BUqB~IuTtCm@vBr@`A?v@c@jBgDvCEnBaAh@eBA{AaD}Fj@eAbAi@z@Er@\jFpInAz@hBaAn@mCr@kAjB`@|@bA@jEpC`BT~@Yz@wBt@m@fACvKqApSzD`Fr@tBfGj@pL{CbBf@t@lEd@xLWvCaBrAWz@LpFx@fD|Av@bCI`Bp@lDb@fBpAh@~CpAx@~@u@jD_Kd@[bABhBpAd@rCxDFzA`AhAdDCbEoA|A_KlFc@r@UfCmBt@uA~AGjAf@dBb@p@nAh@ExBcE~Ce@K{@sAgB?Kj@n@|@SdCaAb@cEFa@r@GhAgBdA}@|B{@?Wq@fAoB_@sBrAcA]qAeCqA{AXu@p@PlCi@d@y@i@kAkDjAiDo@iELkBnETrAeBSmAw@}Ao@[cB^yAdAcBFT{Gc@_@_CMw@ZoBbCiCv@oCJeE_AsBrCuC\qDvBNd@fCTjDpA|CuApCh@Br@w@d@yADyC`AuEa@i@t@Z^rCPjApAhBU`Cb@dCg@tBjAdAvC`ArBUdAuAxAyAvDkD|@_CBmAiByAo@}A}DuBt@sAkDm@c@c@NWdBaB[gAj@cAq@cADCz@bCnCa@p@uB[s@o@g@_AVaAUg@eCm@yCHiA`@Dz@lD[Pl@_E|ACj@jDjAVbAg@bBDn@fCv@h@|@Kp@kBvAoBl@c@pC{@@q@yA^sAQwB_A{@u@GaB^aAfCBx@|@bAGhA|@rA_BxAi@vCa@A_AiBfAuBAo@{@CkArAe@BDuB[k@sBz@c@pAk@`@cB]mA^iBs@WmAfAkEHkDqAcCeDw@{@kAoBwHr@aHmBuDEy@x@y@|CC`@eFtAi@fFdB\b@BrBvBl@Bl@_AvBt@rAfBJjFe@bCwC?o@_AeBIeARm@`CgBZ_BGcBkBoFwF{ESyArA{EtDuAfAyALeBScBqDcEOm@zBaCI_DrImT`@_EMqAc@u@kH{CcAoBKaBbG}MrAmEtCs@`Ct@fAEv@k@|AyClCC|BcAh@cB@wA_CwD,2,,
72,2,Avondloop,10331.9,4148,4642,45.1,Run,4164660607,garmin_push_5645996059,4455880341.0,2020-10-07T17:03:27Z,2020-10-07T19:03:27Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.198075, 6.539576]","[53.197735, 6.539188]",,,The Netherlands,53.198075,6.539188,0,14,0,1,0,False,False,False,False,followers_only,False,g5391684,False,4455880341,2.491,6.6,77.3,,,,,True,154.3,200.0,False,True,,1.6,-2.7,0,1,False,86.0,4591892,1,a4164660607,}fucIig|f@o@^cBNMVYvAcAxBF`Bd@rDd@h@dAb@tBEj@WvARDYx@Ut@b@h@D\VXCNnAGx@?vBJ|@MfCPzC@vC[lLK~@CjAQhA?p@yEz@aE^Q]y@uI?u@GqBOmAe@iMUkCEaCKsBWiA^mCEiEVo@`@Yv@wCfACt@_@d@{@v@`@WgAFMRz@A\E]Uc@BQNJNh@@^QUA]P^?LGBWgADMHLJr@CJIIAa@Hn@UaALHP|@_@sANPDLDb@WeAFDN~@EFGCWgADEJRPx@EASoAHFTvASo@BEHp@Qc@DAJf@@OWq@FBNZI?Ia@Rl@SMEUHFGLCQFCEDHEe@cAENhAnDLr@MAYu@{@mDF@lAvDHZ?XIOAc@Yu@o@eCxAxEs@{A@PXBb@dA\Zl@I`@q@Hq@Cg@iAuFYS]Ai@TWd@If@@h@pAhF\l@^@VMZe@NoAMaAaAmEMOUE{@Tc@z@?~@pAnGXPh@Cp@_AHg@As@_@yBm@cCQOk@Cg@TYd@Gf@@j@zAtF\Z`@A`@[Tg@@cAsAeGi@[q@Va@x@A~@lAbFP^b@RXGRQXm@AoAeAwFOOc@Ck@Ra@j@Gv@d@bCB\GNVZf@nAn@Rn@m@Ne@Bm@kAcGY]w@@g@h@QbAJv@pAtEVb@^Dl@g@VeAaA_GQg@YWSCq@Z_@r@?fAn@|B\rBNVn@Nz@{@Hi@Cq@YeBo@oCc@]w@Re@p@G^@l@rAbFTb@TL^CXWP_@D]A{@oAwFSWUEm@Vc@x@A`AtAbFXb@f@Fn@y@Hi@Eq@eAqFm@c@gAZWh@@bB`AdDXr@TXf@Jf@a@Pm@Bm@Ku@mAyEm@Uo@\_@x@?z@xAhFVb@XNb@UXe@Hi@IeA_AsEQa@m@Oq@`@Un@?dApAnFR\d@JTO`@e@RiAEg@o@iDc@eAk@Yw@\Yz@BbAvAlFRX^LVM\k@Fa@AeAsAyFm@Wk@Z]v@Cl@D`@tA|EXd@VJZKZ]Po@?m@WwBi@qCMS_BlGs@yB@}AJa@PW|@YXFVVJPjApED`AKbAQf@a@\i@DYOc@}@gAoE@yARs@r@i@h@@^f@\lAj@nANlAAfA_@pAWT_@Fk@Sk@wA,2,0.0,
73,2,Evening Swim,2225.0,3600,3600,0.0,Swim,4160208758,,,2020-10-06T17:00:00Z,2020-10-06T19:00:00Z,(GMT+01:00) Europe/Amsterdam,7200.0,[],[],,,The Netherlands,,,0,12,0,1,0,False,False,True,False,followers_only,False,,,,0.618,0.0,,,,,,False,,,False,False,,,,0,0,False,65.0,4591892,1,a4160208758,,2,,
74,2,Avondloop,6467.7,1994,1994,8.3,Run,4155152413,garmin_push_5636136029,4445847972.0,2020-10-05T16:38:52Z,2020-10-05T18:38:52Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.219083, 6.575058]","[53.22098, 6.574718]",,,The Netherlands,53.219083,6.574718,0,10,0,1,0,False,False,False,False,followers_only,False,g5391684,False,4445847972,3.244,4.6,83.1,,,,,True,163.3,177.0,False,True,,2.9,-0.8,0,0,False,63.0,4591892,1,a4155152413,_`ycIovcg@t@i@P?Z}@@SAQGOEa@Oa@Oq@Q}AScASaB_@eBKk@YkA_AoEw@yCO{@?Yg@yCWeAUuAq@oCQ}AYmA[iBK]cBsHEa@]iBWs@C]y@eF_@oAe@sBm@wA_@sBQu@Sk@EEE?[NmAhA}@l@qAhAE?EMy@cECEIGOB_Ar@{@~@e@b@aBfAUHKHMR]VMPOFICII]m@[[QYq@uCq@{AOs@IIE?c@Zc@b@w@fAy@rAc@j@_@^?MGFW\IRKf@CBo@KW?eAnAOLE@IGu@mBC@}@`Aq@h@s@jAu@bB{@`C[r@GTc@x@Qh@KRY~@g@v@iAzBo@t@yAbAKLWRkAj@UHsBlAi@d@]`@m@f@W`@c@j@c@~@a@l@o@tA{@lCa@z@Y~@Q\Uv@k@vAg@hBa@bBGd@CtAEl@?dALrHDt@F^LVdBdB~@b@|@n@l@j@j@`@nAj@p@n@`@T?BNNd@t@Rf@F^h@vAf@dALd@HNHFHd@Tl@h@bA`@l@BTRr@?HCJBFJTf@t@N^Zn@Ah@DVV\NZ\jAh@bABVDRLVTZr@hB^r@CH?Nd@hAHHXh@BNCLX~@fA`Cl@dAEDJPF`ANn@r@bBRr@Vl@~@nCx@jBHJJ@H?PIXSV[n@iA\g@Zs@b@Uf@e@L?NF^f@n@j@CJZ^FVVVJFDALMx@{AfAsCBi@Gc@BObAcB^y@t@u@XQJQRe@Nm@~@sB`@oAVg@Hc@Xm@x@}BbA}Bf@_Bt@_BX{@j@kA`AmCP[z@oAP[HGNW,2,0.0,
